	gene	cluster_1	cluster_2	cluster_3	cluster_4	cluster_5	cluster_6	cluster_7
25091	RP11.696P8.2	0	0	0	0	0	0	0
25092	RP11.697B24.1	0	0	0	0	0	0	0
25093	RP11.697E14.2	0	0	0	0	0	0	0
25094	RP11.697E2.4	0	0	0	0	0	0	0
25095	RP11.697E2.6	0	0	0	0	0	0	0
25096	RP11.697E22.1	0.0010767616	0	0	0	0	0	0
25097	RP11.697E22.2	0	0	0	0	0	0	0
25098	RP11.697E22.3	0	0	0	0	0	0	0
25099	RP11.697H9.2	0	0	0	0	0	0	0
25100	RP11.697H9.3	0	0	0	0	0	0	0
25101	RP11.697M17.2	0	0	0	0	0	0	0
25102	RP11.698F20.3	0	0	0	0	0	0	0
25103	RP11.698N11.2	0	0	0	0	0	0	0
25104	RP11.699A5.2	0	0	0	0	0	0	0
25105	RP11.699F16.2	0	0	0	0	0	0	0
25106	RP11.699L21.1	0	0	0	0.0018862538	0	0	0
25107	RP11.699L21.2	0	0	0	0	0	0	0
25108	RP11.69A21.2	0	0	0	0	0	0	0
25109	RP11.69C13.1	0	0	0	0	0	0	0
25110	RP11.69C17.2	0	0	0	0	0	0	0
25111	RP11.69C17.3	0	0	0	0	0	0	0
25112	RP11.69C17.4	0	0	0	0	0	0	0
25113	RP11.69E11.4	0.0009667477	0.0015966315	0.0041017856	0.0074260964	0	0	0
25114	RP11.69E11.8	0	0	0	0	0	0	0
25115	RP11.69E9.1	0	0	0	0	0	0	0
25116	RP11.69G7.1	0	0	0	0	0	0	0
25117	RP11.69H7.2	0	0	0	0	0	0	0
25118	RP11.69H7.3	0	0	0	0	0	0	0
25119	RP11.69I8.2	0	0	0	0	0	0	0
25120	RP11.69I8.3	0	0	0	0	0	0	0
25121	RP11.69L16.4	0	0	0	0	0	0	0.0043615348
25122	RP11.6B19.1	0	0	0	0	0	0	0
25123	RP11.6B19.2	0	0	0	0	0	0	0
25124	RP11.6B4.1	0	0	0	0	0	0	0
25125	RP11.6C14.1	0	0	0	0	0	0	0
25126	RP11.6D1.3	0	0	0	0	0	0	0
25127	RP11.6E9.4	0	0	0	0	0	0	0
25128	RP11.6E9.5	0	0	0	0	0	0	0
25129	RP11.6F2.5	0.0014069952	0	0.0026693321	0	0	0	0.0016701352
25130	RP11.6F6.1	0	0	0	0	0	0	0
25131	RP11.6I2.3	0	0	0	0	0	0	0
25132	RP11.6I2.4	0	0	0	0	0	0	0
25133	RP11.6J21.2	0	0	0	0	0	0	0
25134	RP11.6J24.6	0.0096029713	0.0025802632	0.0084675184	0.0021490467	0.0033893218	0	0.0060169703
25135	RP11.6L6.2	0	0	0	0	0	0	0
25136	RP11.6L6.7	0	0	0	0	0	0	0
25137	RP11.6N13.1	0	0	0	0	0	0	0
25138	RP11.6N13.4	0	0	0	0	0	0	0
25139	RP11.6N17.1	0	0	0	0	0	0	0
25140	RP11.6N17.10	0	0	0	0	0	0	0.0015772846
25141	RP11.6N17.2	0	0	0	0	0	0	0
25142	RP11.6N17.3	0	0	0	0	0	0	0
25143	RP11.6N17.6	0	0.00423853	0	0	0	0	0
25144	RP11.6O2.3	0	0	0	0	0	0	0
25145	RP11.6O2.4	0	0	0	0	0	0	0
25146	RP11.700E23.1	0	0	0	0	0	0	0
25147	RP11.700E23.2	0	0	0	0	0	0	0
25148	RP11.700F16.3	0	0	0	0	0	0	0
25149	RP11.700H13.1	0	0	0	0	0	0	0
25150	RP11.700H6.1	0.0037129656	0	0.003871779	0	0.0058131798	0.0043058561	0
25151	RP11.700H6.2	0	0	0	0	0	0	0
25152	RP11.700H6.4	0	0	0	0	0	0	0
25153	RP11.700J17.1	0	0	0	0	0	0	0
25154	RP11.700J17.2	0	0	0	0	0	0	0.0068021894
25155	RP11.700N1.1	0	0	0	0	0	0	0
25156	RP11.701H16.4	0.0012539427	0	0	0	0	0	0
25157	RP11.701H24.3	0	0	0	0	0	0	0
25158	RP11.701I24.3	0	0	0	0	0	0	0
25159	RP11.701P16.2	0	0.0049266579	0	0.0076589455	0	0	0.0019313412
25160	RP11.701P16.5	0	0	0	0.0435417404	0	0.0019118211	0.0094764687
25161	RP11.702B10.1	0	0	0	0	0	0	0
25162	RP11.702B10.2	0	0	0	0	0.0091556324	0	0
25163	RP11.702F3.1	0	0	0	0	0	0	0
25164	RP11.702F3.3	0	0	0	0	0	0	0
25165	RP11.702F3.4	0	0	0	0	0	0	0
25166	RP11.702H23.4	0	0	0	0	0	0	0
25167	RP11.702H23.6	0	0	0	0.0037445721	0	0	0
25168	RP11.702L6.4	0	0	0	0	0	0	0
25169	RP11.703C10.1	0	0	0	0	0	0	0
25170	RP11.703G6.1	0	0	0	0	0	0	0
25171	RP11.703H8.7	0	0	0	0	0	0	0
25172	RP11.703H8.9	0	0	0	0	0	0	0
25173	RP11.703I16.1	0	0	0	0	0	0	0
25174	RP11.703M24.5	0	0	0	0	0	0	0
25175	RP11.704C2.1	0	0	0	0	0	0	0
25176	RP11.704J17.5	0	0	0	0	0	0	0
25177	RP11.704M14.1	0	0	0	0	0	0	0
25178	RP11.705C15.4	0	0	0	0	0	0	0
25179	RP11.705O1.8	0	0.002527524	0	0.0039337769	0.0038509902	0.003581667	0.0122781747
25180	RP11.705O24.1	0	0	0	0	0	0	0
25181	RP11.705O24.2	0	0	0	0	0	0	0
25182	RP11.705O24.3	0	0	0	0	0	0	0
25183	RP11.706C16.5	0	0	0	0	0	0	0
25184	RP11.706C16.7	0	0	0	0	0	0	0
25185	RP11.706C16.8	0	0	0	0	0	0	0
25186	RP11.706D8.3	0	0	0	0	0	0	0
25187	RP11.706F1.1	0	0	0	0	0	0	0
25188	RP11.706F1.2	0	0	0	0	0	0	0
25189	RP11.706J10.2	0	0	0	0	0	0	0
25190	RP11.706O15.1	0.0193056517	0.0194427768	0.1137201634	0.0022949173	0.0075540897	0.0144469386	0
25191	RP11.706O15.3	0	0	0	0	0	0	0
25192	RP11.706O15.5	0	0	0	0	0	0	0
25193	RP11.706O15.7	0	0	0	0	0	0	0
25194	RP11.707A18.1	0	0	0	0	0	0	0
25195	RP11.707F2.1	0	0	0	0	0	0	0
25196	RP11.707G14.1	0.0011827554	0	0.0037480128	0	0.0045925042	0	0
25197	RP11.707G14.7	0	0	0	0	0	0	0
25198	RP11.707M3.3	0.0028520873	0	0.0033699595	0	0	0	0
25199	RP11.707P17.1	0	0	0	0	0	0	0
25200	RP11.707P17.2	0	0	0	0	0	0	0
25201	RP11.707P20.1	0	0	0	0	0	0	0
25202	RP11.708B6.2	0	0	0	0	0	0	0
25203	RP11.708H21.4	0	0	0	0	0	0	0
25204	RP11.708J19.1	0.0155626207	0.0283285262	0.0097412364	0.0063914306	0.0211413983	0.0078841526	0.0085497101
25205	RP11.709A23.1	0	0	0	0	0	0	0.0030024399
25206	RP11.709B3.2	0	0	0	0	0	0	0
25207	RP11.709D24.5	0	0	0	0	0	0	0
25208	RP11.709D24.6	0	0	0	0	0	0	0
25209	RP11.70C1.1	0	0	0	0.0193547646	0	0	0.0146809029
25210	RP11.70C1.3	0	0	0	0	0	0	0
25211	RP11.70F11.11	0	0	0	0	0	0	0
25212	RP11.70F11.7	0	0	0	0	0	0	0
25213	RP11.70F11.8	0	0	0	0	0	0	0
25214	RP11.70L8.4	0	0	0	0	0	0	0
25215	RP11.70P17.1	0.0167501369	0	0.02836925	0.0027225283	0.0122771017	0.0272946876	0.0017011927
25216	RP11.710C12.1	0.0010088362	0	0	0	0	0	0.0020927371
25217	RP11.710E1.2	0	0	0	0	0	0	0
25218	RP11.710F7.2	0	0	0	0	0	0	0
25219	RP11.710F7.3	0	0	0	0	0	0	0
25220	RP11.711C17.1	0	0	0	0	0	0	0
25221	RP11.711C17.2	0	0	0	0	0	0	0
25222	RP11.711D18.2	0	0	0	0	0	0	0
25223	RP11.711G10.1	0	0	0	0	0	0	0
25224	RP11.711K1.8	0	0	0	0	0	0	0
25225	RP11.711M9.1	0	0	0	0	0	0	0
25226	RP11.712B9.2	0.0072760185	0.0113120344	0.0113140232	0.0068739012	0.0084265825	0	0
25227	RP11.712C7.1	0	0	0	0	0	0	0
25228	RP11.712L6.5	0.0011592089	0	0	0	0	0	0.0016871068
25229	RP11.712L6.7	0	0	0	0	0	0	0
25230	RP11.713D19.1	0	0	0	0	0	0	0
25231	RP11.713M15.1	0	0	0	0	0.0056160274	0	0
25232	RP11.713M15.2	0.0037688553	0.0055055985	0	0	0.0060184219	0	0
25233	RP11.713M6.2	0	0	0	0	0	0	0
25234	RP11.713N11.4	0	0	0	0	0	0	0
25235	RP11.713N11.5	0	0	0	0	0	0	0
25236	RP11.713P17.3	0.0039982024	0.0016693772	0.0031835068	0	0	0	0
25237	RP11.713P17.4	0	0	0	0	0	0	0
25238	RP11.713P17.5	0	0	0	0	0	0	0
25239	RP11.714G18.1	0	0	0	0	0	0	0
25240	RP11.714L20.1	0	0	0	0	0	0	0
25241	RP11.715C4.1	0	0	0	0	0	0	0
25242	RP11.715G15.1	0	0	0	0	0	0	0
25243	RP11.715J22.2	0	0	0	0	0	0	0
25244	RP11.715J22.3	0	0	0	0	0	0	0
25245	RP11.715J22.4	0	0	0	0	0	0	0
25246	RP11.716H6.1	0	0	0	0	0	0	0
25247	RP11.716H6.2	0	0	0	0	0	0	0
25248	RP11.716O23.1	0	0	0	0	0	0	0
25249	RP11.716O23.2	0	0	0	0	0	0	0
25250	RP11.717A5.2	0	0	0	0	0	0	0
25251	RP11.717H13.1	0	0	0	0	0	0	0
25252	RP11.717I24.1	0	0	0	0	0	0	0
25253	RP11.718B12.2	0	0	0	0	0	0	0
25254	RP11.718G2.5	0	0	0	0	0	0	0
25255	RP11.718I15.1	0	0	0	0	0	0	0
25256	RP11.718O11.1	0	0	0	0	0	0	0
25257	RP11.719J20.1	0	0	0	0	0	0	0
25258	RP11.719K4.6	0	0	0	0	0	0	0
25259	RP11.719N22.2	0	0	0	0	0	0	0
25260	RP11.71E19.1	0	0	0	0	0	0	0
25261	RP11.71E19.2	0	0	0	0	0	0	0
25262	RP11.71E19.5	0	0	0	0	0	0	0
25263	RP11.71G12.1	0	0.003875723	0	0	0	0	0
25264	RP11.71G7.1	0	0	0	0	0	0	0
25265	RP11.71H17.9	0	0	0	0	0.0059200615	0	0
25266	RP11.71H9.1	0	0	0	0	0	0	0
25267	RP11.71H9.2	0	0	0	0	0	0	0
25268	RP11.71J2.1	0	0	0	0	0	0	0
25269	RP11.71J4.2	0	0	0	0	0	0	0
25270	RP11.71N10.1	0	0	0	0	0	0	0
25271	RP11.720D4.3	0	0	0	0	0	0	0
25272	RP11.720L2.3	0	0	0	0	0	0	0
25273	RP11.720L2.4	0	0	0	0	0	0	0
25274	RP11.720L8.1	0	0	0	0	0	0	0
25275	RP11.722E23.2	0	0	0	0	0	0	0
25276	RP11.722M1.1	0	0	0	0	0	0	0
25277	RP11.722P11.4	0	0	0	0	0	0	0
25278	RP11.723D22.3	0	0	0	0	0	0.0033029674	0
25279	RP11.723G8.1	0	0	0	0	0	0	0
25280	RP11.723G8.2	0	0	0	0	0	0	0
25281	RP11.723O4.2	0	0	0	0	0	0	0
25282	RP11.723O4.6	0	0	0	0	0	0	0
25283	RP11.723O4.9	0	0	0	0	0	0	0
25284	RP11.724M22.1	0	0	0	0	0	0	0
25285	RP11.724N1.1	0	0	0	0	0	0	0
25286	RP11.724O16.1	0	0	0	0	0	0	0
25287	RP11.725D20.1	0	0	0	0	0	0	0
25288	RP11.725G5.2	0	0	0	0	0	0	0
25289	RP11.725M22.1	0	0	0	0	0	0	0
25290	RP11.725P16.2	0	0	0	0	0	0	0
25291	RP11.727A23.10	0	0	0	0	0	0	0
25292	RP11.727A23.11	0	0.00423853	0	0	0	0	0
25293	RP11.727A23.7	0	0	0	0	0	0	0
25294	RP11.727F15.11	0	0.003538172	0	0	0.0033579028	0	0
25295	RP11.727F15.12	0.0044085474	0.0127737326	0.0082410435	0.0081991476	0.021124431	0.0132350646	0.0041052999
25296	RP11.727F15.9	0.0352480558	0.1079123234	0.0366905704	0.0104964493	0.0394211686	0.0478144021	0.0155752002
25297	RP11.727M10.1	0	0	0	0	0	0	0
25298	RP11.727M10.2	0	0	0	0	0	0	0
25299	RP11.728E14.2	0	0	0	0	0	0	0
25300	RP11.728E14.3	0	0	0	0	0	0	0
25301	RP11.728F11.3	0	0	0	0	0	0	0
25302	RP11.728F11.4	0	0.0036477614	0	0.0024851797	0.0054014355	0	0.0036803307
25303	RP11.728G15.1	0	0	0	0	0	0	0
25304	RP11.728K20.2	0	0	0	0	0	0	0
25305	RP11.728K20.3	0.0007907	0	0	0	0	0	0
25306	RP11.729I10.2	0	0	0	0	0	0	0
25307	RP11.729L2.2	0	0	0	0	0	0	0
25308	RP11.729M20.1	0	0	0	0	0	0	0
25309	RP11.72I8.1	0	0	0	0	0	0	0
25310	RP11.72L22.1	0	0	0	0	0	0	0
25311	RP11.72M17.1	0.0033593321	0.0033557425	0.0021022345	0.0022153602	0	0	0
25312	RP11.730G20.1	0	0	0	0	0	0	0
25313	RP11.730K11.1	0.0061805386	0.0021905954	0	0.0020948561	0.0042836218	0	0.0026183661
25314	RP11.730N24.1	0	0	0	0	0	0	0
25315	RP11.730N24.2	0	0	0	0	0	0	0
25316	RP11.731C17.2	0	0	0	0.0028074614	0.0039888095	0	0
25317	RP11.731D1.4	0	0	0	0	0	0	0
25318	RP11.731F5.1	0	0	0	0	0	0	0
25319	RP11.731F5.2	0	0	0	0	0	0	0
25320	RP11.731K22.1	0	0	0	0	0	0	0
25321	RP11.731N10.1	0	0	0	0	0	0	0
25322	RP11.732A19.5	0	0	0	0	0	0	0
25323	RP11.732A19.6	0	0	0	0	0	0	0
25324	RP11.732A19.8	0.0010252326	0	0	0	0	0	0
25325	RP11.732A19.9	0	0	0	0.0017898801	0	0	0.0020801127
25326	RP11.732M18.2	0	0	0	0	0	0	0
25327	RP11.732M18.3	0.00179465	0	0.0030254164	0	0	0.0077082748	0.00491556
25328	RP11.733C7.1	0	0	0	0	0	0	0
25329	RP11.733D4.1	0	0	0	0	0	0	0
25330	RP11.733O18.1	0	0	0	0	0	0	0
25331	RP11.734I18.1	0	0	0	0	0	0	0
25332	RP11.734K2.4	0.0025927558	0.0047469909	0.0056198527	0	0.00366819	0.0050997757	0
25333	RP11.734K21.3	0	0	0	0	0	0	0
25334	RP11.734K21.4	0	0	0	0	0	0	0
25335	RP11.734K21.5	0	0	0	0	0	0	0
25336	RP11.735B13.2	0	0	0	0	0	0	0
25337	RP11.735G4.1	0	0	0	0	0	0	0
25338	RP11.736E3.1	0	0	0	0	0	0	0
25339	RP11.736G13.1	0	0	0	0	0	0	0
25340	RP11.736I10.1	0	0	0	0	0	0	0
25341	RP11.736K20.5	0	0	0	0	0	0	0
25342	RP11.736K20.6	0	0	0	0	0	0	0
25343	RP11.736P16.1	0	0	0	0	0	0	0
25344	RP11.737F9.1	0	0	0	0	0	0	0
25345	RP11.737O24.1	0	0	0	0	0	0	0
25346	RP11.737O24.2	0.0009131043	0	0	0	0.002267504	0	0
25347	RP11.737O24.5	0	0	0	0	0	0	0.0023881954
25348	RP11.738B7.1	0	0	0	0	0	0	0
25349	RP11.738E22.3	0	0	0	0	0	0	0
25350	RP11.738G5.1	0	0	0	0	0	0	0
25351	RP11.738G5.2	0	0	0	0	0	0	0
25352	RP11.739G5.1	0	0	0	0	0	0	0
25353	RP11.739L10.1	0	0	0	0	0	0	0
25354	RP11.739N10.1	0	0	0	0	0	0	0
25355	RP11.739N20.2	0	0	0	0	0	0	0
25356	RP11.73B2.2	0	0	0	0	0	0	0
25357	RP11.73B2.4	0	0	0	0	0	0	0
25358	RP11.73C9.1	0	0	0	0	0	0	0
25359	RP11.73E17.2	0.0075731191	0.0226855133	0.0324500044	0.0094900339	0.0202618416	0.0058603022	0.0036712882
25360	RP11.73G16.2	0	0	0	0	0	0	0
25361	RP11.73G16.3	0	0	0	0	0	0	0
25362	RP11.73K9.2	0.0052826617	0.0047358025	0	0.0050092444	0	0.0043029068	0
25363	RP11.73K9.3	0	0	0	0	0	0	0
25364	RP11.73M14.1	0	0	0	0	0	0	0
25365	RP11.73M18.10	0	0	0	0	0	0	0.0023383635
25366	RP11.73M18.2	0	0	0	0	0	0	0
25367	RP11.73M18.9	0	0	0	0	0.0041162928	0	0
25368	RP11.73M7.1	0	0	0	0	0	0	0
25369	RP11.73M7.6	0	0	0	0	0	0	0
25370	RP11.73M7.9	0.0014930245	0	0	0	0.0039028554	0	0
25371	RP11.73O6.3	0.0015427244	0	0	0	0.0127175077	0	0.0019455915
25372	RP11.740P5.2	0	0	0	0	0	0	0
25373	RP11.740P5.3	0	0	0	0	0	0	0
25374	RP11.742B18.1	0	0	0	0	0	0	0
25375	RP11.744D14.2	0	0	0	0	0	0	0
25376	RP11.744I24.2	0	0	0	0	0	0	0
25377	RP11.744I24.3	0	0	0	0	0	0	0
25378	RP11.744J10.3	0	0	0	0	0	0	0
25379	RP11.744K17.1	0	0	0	0	0	0	0
25380	RP11.744K17.2	0	0	0	0	0	0	0
25381	RP11.744K17.9	0	0	0	0	0	0	0
25382	RP11.744N12.3	0	0	0	0	0	0	0
25383	RP11.745C15.2	0	0	0	0	0	0	0
25384	RP11.745L13.2	0	0	0	0	0	0	0
25385	RP11.745O10.2	0	0	0	0	0	0	0
25386	RP11.746B8.1	0	0	0	0	0	0	0
25387	RP11.746M1.1	0	0	0	0	0	0	0.0014181091
25388	RP11.747D18.1	0	0	0	0	0	0	0
25389	RP11.748C4.1	0	0	0	0	0	0	0
25390	RP11.748L13.6	0	0	0	0	0	0	0
25391	RP11.749H20.1	0	0	0	0	0	0	0
25392	RP11.749H20.4	0	0	0	0	0	0	0
25393	RP11.74C13.3	0	0	0	0	0	0	0
25394	RP11.74C13.4	0	0	0	0	0	0	0
25395	RP11.74C3.1	0	0	0	0	0	0	0
25396	RP11.74E22.3	0.0023857959	0	0	0.0025438847	0.0151775589	0.0098195124	0
25397	RP11.74E22.5	0	0	0	0	0	0.0027445365	0
25398	RP11.74E22.6	0	0	0	0.0014644474	0	0	0
25399	RP11.74H8.1	0	0	0	0	0	0	0
25400	RP11.74K11.2	0	0	0	0	0	0	0
25401	RP11.74K19.1	0	0	0	0	0	0	0
25402	RP11.74M11.2	0	0	0	0	0	0	0
25403	RP11.750H9.5	0.0048814448	0	0	0.0016983997	0.0033598494	0	0.0033082235
25404	RP11.751H17.1	0	0	0	0	0	0	0
25405	RP11.752D24.2	0	0.0026911668	0	0	0	0	0
25406	RP11.752D24.3	0	0	0	0	0	0	0
25407	RP11.752G15.3	0	0	0	0	0	0	0
25408	RP11.752G15.6	0.0381407719	0.0672134867	0.0321297114	0.0211197785	0.0411866722	0.0247798271	0.0256895992
25409	RP11.752G15.8	0	0.0049513158	0	0.0021332797	0	0	0
25410	RP11.752L20.5	0	0	0	0	0	0	0
25411	RP11.753A21.1	0	0	0	0	0	0	0
25412	RP11.753A21.2	0	0	0	0	0	0	0
25413	RP11.753B14.1	0	0	0	0	0	0	0
25414	RP11.753D20.1	0	0	0	0	0	0	0
25415	RP11.753D20.3	0	0	0	0.0020185076	0	0	0
25416	RP11.753D20.4	0	0	0	0	0	0	0
25417	RP11.753H16.3	0	0	0	0	0	0	0
25418	RP11.753H16.5	0	0	0	0.0016983997	0	0	0
25419	RP11.753N8.1	0	0	0	0	0	0	0
25420	RP11.754B17.1	0	0	0	0	0	0	0
25421	RP11.754N21.1	0	0	0	0	0	0	0
25422	RP11.755B10.2	0	0	0	0	0	0	0
25423	RP11.755B10.3	0.0012917465	0	0	0	0	0.0081061213	0
25424	RP11.755B10.4	0.0097270107	0.0039570916	0.0033089485	0.008269586	0.0056269323	0.0077588424	0.0016182826
25425	RP11.755E23.3	0	0	0	0	0	0	0
25426	RP11.755F10.1	0.00129988	0.0072656966	0	0	0	0.0077082748	0
25427	RP11.755F10.3	0	0	0	0	0	0	0
25428	RP11.755O11.2	0	0	0	0	0	0	0
25429	RP11.756H20.1	0	0	0	0	0	0	0
25430	RP11.756H6.1	0	0	0	0.0022949173	0	0	0
25431	RP11.756J15.3	0	0	0	0	0	0	0
25432	RP11.756K15.2	0	0	0	0	0	0	0
25433	RP11.756P10.2	0	0	0	0	0	0	0
25434	RP11.756P10.4	0	0	0	0	0	0	0
25435	RP11.756P10.5	0	0	0	0	0	0	0
25436	RP11.757A13.1	0	0	0	0	0	0	0
25437	RP11.757F18.5	0	0	0	0	0	0	0
25438	RP11.757G1.5	0	0	0	0	0	0	0
25439	RP11.757G1.6	0	0	0	0	0	0	0
25440	RP11.757O6.1	0	0	0	0	0	0	0
25441	RP11.758M4.1	0	0	0	0	0	0	0
25442	RP11.758M4.4	0	0	0	0	0	0	0
25443	RP11.758N13.1	0	0	0	0	0	0	0
25444	RP11.758P17.2	0	0	0	0	0	0	0
25445	RP11.758P17.3	0.0011023739	0	0	0.0014050061	0.0050884462	0.0056801483	0
25446	RP11.75C10.9	0.0014765217	0	0	0	0	0.0019118211	0
25447	RP11.75C23.1	0	0	0	0	0	0	0
25448	RP11.75C9.1	0	0	0	0	0	0	0
25449	RP11.75C9.2	0	0	0	0	0	0	0
25450	RP11.75L1.1	0	0	0	0	0	0	0
25451	RP11.75N4.2	0	0	0	0	0	0	0
25452	RP11.75N6.3	0	0	0	0	0	0	0
25453	RP11.760D2.1	0	0	0	0	0	0	0
25454	RP11.760D2.11	0	0	0	0	0	0	0
25455	RP11.760D2.5	0	0	0	0	0	0	0
25456	RP11.760H22.2	0	0	0	0	0	0	0
25457	RP11.760L24.1	0	0	0	0	0	0	0
25458	RP11.760N9.1	0	0	0	0	0	0	0
25459	RP11.761B3.1	0	0	0	0	0	0	0
25460	RP11.761E20.1	0	0	0	0	0	0	0
25461	RP11.761I4.3	0.0021313931	0.0097736508	0	0.0017665007	0	0	0
25462	RP11.761N21.1	0	0	0	0	0	0	0
25463	RP11.762E8.1	0.0008908946	0	0.0027891406	0	0	0	0
25464	RP11.762H8.1	0	0	0	0	0	0	0
25465	RP11.762H8.3	0	0	0	0	0	0	0
25466	RP11.762I7.5	0	0	0	0	0	0	0
25467	RP11.763B22.4	0.0014736472	0	0	0	0	0	0
25468	RP11.763B22.6	0	0	0	0	0	0	0
25469	RP11.763E3.1	0	0	0	0	0	0	0
25470	RP11.763F8.1	0	0	0	0	0	0	0
25471	RP11.763K15.1	0	0	0	0	0	0	0
25472	RP11.764E7.1	0	0	0	0	0	0	0
25473	RP11.764K9.1	0	0	0	0.0045928658	0	0	0.0016136223
25474	RP11.765K14.1	0	0	0	0	0	0	0
25475	RP11.766F14.1	0	0	0	0	0	0	0
25476	RP11.766F14.2	0	0	0	0	0	0	0
25477	RP11.766N7.3	0	0	0	0	0	0	0
25478	RP11.766N7.4	0	0	0	0	0	0	0
25479	RP11.767C1.1	0	0	0	0	0	0	0
25480	RP11.767C1.2	0	0	0	0	0	0	0
25481	RP11.767I20.1	0	0	0	0	0	0	0
25482	RP11.767N15.1	0	0	0	0	0	0	0
25483	RP11.768B22.2	0	0	0	0	0	0	0
25484	RP11.768F21.1	0	0	0	0	0	0	0
25485	RP11.768G7.2	0	0	0	0	0	0	0
25486	RP11.768G7.3	0	0	0	0	0	0	0
25487	RP11.769N22.1	0	0	0	0	0	0	0
25488	RP11.769O8.1	0	0	0	0	0	0	0
25489	RP11.769O8.2	0	0	0	0	0	0	0
25490	RP11.76C10.2	0	0	0	0	0	0	0
25491	RP11.76C10.5	0	0	0	0	0	0	0
25492	RP11.76E12.1	0	0	0	0	0.0080273411	0	0
25493	RP11.76E17.2	0	0	0	0	0	0	0
25494	RP11.76E17.3	0	0	0.0018791065	0.0206673203	0	0	0.0016782639
25495	RP11.76E17.4	0	0	0	0	0	0	0
25496	RP11.76G10.1	0	0	0	0	0	0	0
25497	RP11.76I14.1	0	0	0	0	0	0	0
25498	RP11.76K13.3	0	0	0	0	0	0	0
25499	RP11.76N22.2	0	0	0	0	0	0	0.0029413667
25500	RP11.76P2.4	0.0011269927	0	0	0	0	0	0.0041815698
25501	RP11.770E5.1	0	0	0	0	0	0	0
25502	RP11.770E5.2	0	0	0	0	0	0	0
25503	RP11.770E5.3	0	0	0	0	0	0	0
25504	RP11.770G2.2	0	0	0	0	0	0	0
25505	RP11.770G2.5	0	0	0	0	0	0	0
25506	RP11.770J1.3	0.0011275523	0.0055452517	0	0	0	0	0
25507	RP11.770J1.4	0	0	0	0	0	0	0
25508	RP11.770J1.5	0	0	0	0	0	0	0.004724154
25509	RP11.771K4.1	0	0	0	0	0	0	0
25510	RP11.772C9.1	0	0	0	0	0	0	0
25511	RP11.773D16.1	0.0076948079	0.0161188195	0.0205861349	0.0167638089	0.0120742532	0.0038074206	0.0076854979
25512	RP11.773H22.4	0	0	0	0	0	0	0
25513	RP11.774D14.1	0	0	0	0	0	0	0
25514	RP11.774I5.1	0	0	0	0	0	0	0
25515	RP11.774O3.1	0	0	0	0	0	0	0
25516	RP11.774O3.2	0	0	0	0	0	0	0
25517	RP11.774O3.3	0.0027655486	0	0	0	0.0043708448	0	0
25518	RP11.775B15.2	0	0	0	0	0	0	0
25519	RP11.775C24.3	0	0	0	0	0	0	0
25520	RP11.775D22.2	0.0024936927	0.0028757933	0.0029790054	0.0024693505	0	0	0.001881882
25521	RP11.775D22.3	0	0	0	0	0	0	0
25522	RP11.775G23.1	0	0	0	0	0	0	0
25523	RP11.775H9.1	0	0	0	0	0	0	0
25524	RP11.775H9.2	0	0	0	0	0	0	0
25525	RP11.775H9.3	0	0	0	0	0	0	0
25526	RP11.776A13.1	0	0	0	0	0	0	0
25527	RP11.776A13.3	0	0	0	0	0	0	0
25528	RP11.776H12.1	0	0	0	0	0	0	0
25529	RP11.777N19.1	0	0	0	0	0	0	0
25530	RP11.778D12.2	0	0	0	0	0	0	0
25531	RP11.778D9.12	0	0	0	0	0	0	0
25532	RP11.778D9.13	0	0.0029959809	0	0	0	0	0
25533	RP11.778H2.1	0	0	0	0	0	0	0
25534	RP11.778J15.1	0	0	0	0	0	0	0
25535	RP11.778J16.3	0	0	0	0	0	0	0
25536	RP11.778O17.4	0	0	0	0	0	0	0
25537	RP11.779O18.1	0	0	0	0	0	0	0
25538	RP11.779O18.3	0	0	0	0	0	0	0
25539	RP11.779P15.1	0	0	0	0	0	0	0
25540	RP11.779P15.2	0	0	0	0	0	0	0
25541	RP11.77A13.1	0	0	0	0	0	0	0
25542	RP11.77B22.2	0	0	0	0	0	0	0
25543	RP11.77C3.3	0	0	0	0	0	0	0
25544	RP11.77E14.2	0	0	0	0.0016802428	0	0	0
25545	RP11.77G23.2	0	0	0	0	0	0	0
25546	RP11.77G23.5	0	0	0	0	0	0	0
25547	RP11.77H9.2	0	0.0109778501	0	0	0	0.0081061213	0
25548	RP11.77H9.5	0	0	0	0	0	0	0
25549	RP11.77H9.6	0	0	0	0	0	0	0
25550	RP11.77H9.8	0.000945023	0.0070432967	0.004758197	0	0	0	0
25551	RP11.77I22.2	0	0	0	0	0	0	0
25552	RP11.77K12.1	0	0	0	0	0	0	0
25553	RP11.77K12.4	0	0	0	0	0	0	0
25554	RP11.77K12.7	0	0	0	0	0	0	0
25555	RP11.77M5.1	0	0	0	0	0	0	0
25556	RP11.77P16.4	0	0	0	0	0	0	0
25557	RP11.77P6.2	0	0.0036531496	0	0	0	0	0.0026619019
25558	RP11.780K2.1	0	0	0	0	0	0	0
25559	RP11.780O17.1	0	0	0	0	0	0	0
25560	RP11.780O24.2	0	0	0	0	0	0	0
25561	RP11.781A6.1	0	0	0	0	0	0	0
25562	RP11.781M16.2	0	0	0	0	0	0	0
25563	RP11.781P6.1	0	0	0	0	0	0	0
25564	RP11.782C8.1	0.0041331686	0.0029010936	0.002399307	0	0	0	0
